Date,Station,Location,Latitude,Longitude,Weather,Cause,Accident_type,Ship_num,Total_people,Rescued_people,Injured_people,Dead_people,Missed_people,Vessel_type,Tons,Seasons,Month,Hour
2018/10/02 16:00,완도,영해,34.26666667,126.7472222,양호,재질불량,기관이상,1,1,1,0,0,0,어선,2.87,가을,10,16
2018/10/02 17:48,통영,협수로,34.8875,128.4766667,양호,정비불량,키손상,1,2,2,0,0,0,어선,4.18,가을,10,17
2018/10/03 5:43,통영,영해,34.71277778,128.6838889,양호,정비불량,기관이상,1,2,2,0,0,0,어선,4.99,가을,10,5
2018/10/03 6:00,서귀포,영해,33.56694444,126.9536111,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.27,가을,10,6
2018/10/03 8:18,울산,영해,35.56333333,129.4725,양호,운항부주의,전복,1,1,1,0,0,0,어선,0.89,가을,10,8
2018/10/03 9:40,평택,항계 내,37.10194444,126.5244444,양호,운항부주의,부유물감김,1,7,7,0,0,0,모터보트,6.3,가을,10,9
2018/10/03 9:45,서귀포,영해,33.23277778,126.6375,양호,관리소홀,키손상,1,1,1,0,0,0,어선,4.95,가을,10,9
2018/10/03 11:19,인천,협수로,37.3425,126.2627778,양호,정비불량,추진기이상,1,4,4,0,0,0,모터보트,2.84,가을,10,11
2018/10/03 11:30,창원,영해,35.03277778,128.7352778,양호,기타,작업 중 인명사상,1,1,1,0,0,0,어선,4.8,가을,10,11
2018/10/03 12:15,부안,영해,35.61333333,126.4066667,양호,연료고갈,운항저해,1,1,1,0,0,0,모터보트,2,가을,10,12
2018/10/03 13:36,부안,영해,35.59833333,126.4716667,양호,운항부주의,충돌,2,21,21,0,0,0,낚시어선,7.93,가을,10,13
2018/10/03 14:10,군산,영해,35.86666667,126.1666667,양호,정비불량,추진기이상,1,22,22,0,0,0,낚시어선,9.77,가을,10,14
2018/10/03 14:13,통영,영해,34.77611111,128.4319444,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,1,가을,10,14
2018/10/03 14:26,보령,영해,36.41472222,126.4813889,양호,운항부주의,좌초,1,19,18,1,0,0,낚시어선,7.93,가을,10,14
2018/10/03 14:41,여수,영해,34.28333333,127.65,양호,정비불량,기관이상,1,17,17,0,0,0,낚시어선,9.77,가을,10,14
2018/10/03 18:28,통영,영해,33.96833333,128.1819444,양호,관리소홀,운항저해,1,8,8,0,0,0,어선,9.77,가을,10,18
2018/10/03 19:14,평택,항계 내,37.04138889,126.5772222,양호,정비불량,기관이상,1,2,2,0,0,0,어선,7.93,가을,10,19
2018/10/04 7:17,포항,영해,35.73416667,129.5077778,양호,기타,작업 중 인명사상,1,1,0,0,1,0,어선,2.51,가을,10,7
2018/10/04 7:58,동해,영해,37.25416667,129.4111111,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.66,가을,10,7
2018/10/04 8:30,군산,항계 내,35.95416667,126.4466667,양호,운항부주의,충돌,2,15,15,0,0,0,화물선,1481,가을,10,8
2018/10/04 9:01,인천,협수로,37.45111111,126.3541667,양호,정비불량,추진기이상,1,4,4,0,0,0,모터보트,2.48,가을,10,9
2018/10/04 9:49,본청,영해,36.43333333,129.4333333,양호,정비불량,키손상,1,2,2,0,0,0,요트,18.06,가을,10,9
2018/10/04 11:17,보령,영해,36.41805556,126.4588889,양호,정비불량,기관이상,1,2,2,0,0,0,고무보트,0.2,가을,10,11
2018/10/04 12:33,목포,영해,34.68333333,125.15,양호,정비불량,기관이상,1,8,8,0,0,0,어선,26,가을,10,12
2018/10/04 15:04,부산,항계 내,35.05944444,129.0008333,황천4급,기상악화,침몰,1,4,4,0,0,0,예부선,262,가을,10,15
2018/10/04 15:31,통영,영해,34.51666667,128.4666667,양호,운항부주의,침수,1,8,8,0,0,0,어선,40,가을,10,15
2018/10/04 16:05,울산,영해,35.325,129.3144444,황천5급,기상악화,운항저해,1,2,2,0,0,0,예부선,790,가을,10,16
2018/10/04 19:00,인천,협수로,37.19416667,126.43,양호,정비불량,추진기이상,1,1,1,0,0,0,모터보트,1.5,가을,10,19
2018/10/04 19:23,창원,항계 내,34.83361111,128.7080556,양호,운항부주의,부유물감김,1,2,2,0,0,0,모터보트,4.81,가을,10,19
2018/10/04 19:30,동해,영해-EEZ,37.2,132.35,양호,운항부주의,부유물감김,1,9,9,0,0,0,어선,29,가을,10,19
2018/10/04 23:34,포항,영해-EEZ,36.10027778,129.8169444,풍랑주의보,운항부주의,충돌,2,26,26,0,0,0,화물선,48542,가을,10,23
2018/10/05 15:20,서귀포,항계 내,33.47361111,126.9333333,풍랑주의보,관리소홀,침수,1,0,0,0,0,0,어선,29,가을,10,15
2018/10/06 4:37,완도,항계 내,34.32222222,126.75,태풍경보,기상악화,충돌,1,1,1,0,0,0,예부선,798,가을,10,4
2018/10/06 6:15,서귀포,항계 내,33.27222222,126.6611111,태풍경보,관리소홀,전복,1,0,0,0,0,0,어선,0.49,가을,10,6
2018/10/06 6:52,창원,항계 내,35.14083333,128.6741667,태풍경보,기상악화,운항저해,1,0,0,0,0,0,요트,9.77,가을,10,6
2018/10/06 9:05,부산,항계 내,35.07972222,129.0294444,태풍경보,기상악화,충돌,1,0,0,0,0,0,어선,422,가을,10,9
2018/10/06 10:27,본청,항계 내,36.35,129.3833333,태풍주의보,관리소홀,운항저해,15,0,0,0,0,0,어선,4.91,가을,10,10
2018/10/06 10:59,창원,항계 내,35.13805556,128.6975,태풍경보,기상악화,침수,1,0,0,0,0,0,어선,2.49,가을,10,10
2018/10/06 11:28,창원,항계 내,35.13166667,128.675,태풍경보,기상악화,좌초,2,0,0,0,0,0,어선,499,가을,10,11
2018/10/06 12:16,포항,항계 내,35.79055556,129.4955556,태풍경보,기상악화,전복,1,0,0,0,0,0,모터보트,1.79,가을,10,12
2018/10/06 14:34,울산,항계 내,35.46583333,129.3497222,태풍경보,기상악화,침수,1,0,0,0,0,0,모터보트,2.67,가을,10,14
2018/10/06 14:55,동해,영해,37.21666667,129.3333333,태풍경보,기상악화,전복,1,1,1,0,0,0,어선,0.66,가을,10,14
2018/10/06 15:26,통영,영해,34.76638889,128.5058333,태풍경보,기상악화,부유물감김,1,4,4,0,0,0,어선,3.2,가을,10,15
2018/10/06 17:20,포항,항계 내,35.80638889,129.5091667,태풍경보,관리소홀,침수,1,0,0,0,0,0,어선,1.94,가을,10,17
2018/10/07 1:41,목포,항계 내,35.08333333,126.15,양호,운항부주의,좌초,1,6,6,0,0,0,어선,15,가을,10,1
2018/10/07 7:33,통영,영해,34.87333333,128.2475,양호,운항부주의,부유물감김,1,11,11,0,0,0,낚시어선,7.93,가을,10,7
2018/10/07 8:11,통영,영해,34.71583333,128.4058333,양호,운항부주의,추진기이상,1,1,1,0,0,0,어선,6.67,가을,10,8
2018/10/07 9:34,창원,공해,34.91111111,128.8752778,양호,기상악화,운항저해,1,0,0,0,0,0,모터보트,0.65,가을,10,9
2018/10/07 10:53,통영,영해,34.74277778,128.4308333,양호,운항부주의,추진기이상,1,2,2,0,0,0,낚시어선,1.98,가을,10,10
2018/10/07 11:01,여수,항계 내,34.54805556,127.6822222,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,4.16,가을,10,11
2018/10/07 12:16,부산,협수로,35.06083333,128.8838889,양호,운항부주의,좌초,1,3,3,0,0,0,모터보트,0.49,가을,10,12
2018/10/07 12:34,보령,영해,36.37583333,126.4708333,양호,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77,가을,10,12
2018/10/07 14:00,제주,영해,33.86666667,125.9666667,양호,기타,작업 중 인명사상,1,2,1,1,0,0,어선,89,가을,10,14
2018/10/07 16:49,통영,영해,34.64444444,128.3908333,양호,정비불량,기관이상,1,3,3,0,0,0,예부선,25,가을,10,16
2018/10/07 20:28,서귀포,영해,33.36666667,126.9666667,양호,정비불량,기관이상,1,2,2,0,0,0,어선,3.03,가을,10,20
2018/10/08 1:46,제주,영해-EEZ,33.63111111,125.4225,양호,운항부주의,충돌,2,25,25,0,0,0,어선,89,가을,10,1
2018/10/08 5:32,목포,영해-EEZ,34.86666667,124.2666667,양호,기타,작업 중 인명사상,1,2,1,1,0,0,어선,24,가을,10,5
2018/10/08 5:46,보령,영해,36.27777778,126.1472222,양호,운항부주의,충돌,2,9,9,0,0,0,어선,24,가을,10,5
2018/10/08 7:39,울산,영해,35.48333333,129.55,양호,운항부주의,작업 중 인명사상,1,1,1,0,0,0,어선,4.98,가을,10,7
2018/10/08 7:39,군산,항계 내,35.98888889,126.6333333,양호,운항부주의,충돌,2,519,519,0,0,0,여객선,17022,가을,10,7
2018/10/08 9:46,부산,영해,35.18083333,129.2147222,양호,정비불량,기관이상,1,1,1,0,0,0,고무보트,0.2,가을,10,9
2018/10/08 11:41,통영,영해,34.85833333,128.3491667,양호,운항부주의,충돌,2,5,4,1,0,0,어선,3.29,가을,10,11
2018/10/08 12:15,통영,영해,34.88694444,128.2080556,양호,정비불량,기관이상,1,1,1,0,0,0,어선,4,가을,10,12
2018/10/08 13:21,평택,항계 내,37.10388889,126.3591667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,9.77,가을,10,13
2018/10/08 14:00,목포,영해-EEZ,34.45,125.0833333,양호,정비불량,기관이상,1,11,11,0,0,0,어선,38,가을,10,14
2018/10/08 14:43,태안,영해,36.6125,126.1036111,양호,정비불량,추진기이상,1,5,5,0,0,0,모터보트,0.7,가을,10,14
2018/10/08 14:44,군산,영해,35.90277778,126.4402778,양호,정비불량,추진기이상,1,4,4,0,0,0,모터보트,1.9,가을,10,14
2018/10/08 15:21,군산,항계 내,35.98916667,126.4966667,양호,정비불량,기관이상,1,1,1,0,0,0,어선,7.93,가을,10,15
2018/10/08 19:50,동해,영해-EEZ,37.8,130.9333333,양호,운항부주의,부유물감김,1,7,7,0,0,0,어선,24,가을,10,19
2018/10/09 0:23,통영,영해,34.31361111,128.4769444,양호,운항부주의,충돌,2,15,15,0,0,0,어선,39,가을,10,0
2018/10/09 1:30,부산,영해,34.87666667,129.0311111,양호,정비불량,기관이상,1,3,3,0,0,0,어선,3,가을,10,1
2018/10/09 3:17,울산,항계 내,35.43944444,129.3583333,양호,관리소홀,해양오염,1,0,0,0,0,0,유조선,550,가을,10,3
2018/10/09 5:27,서귀포,영해,33.37611111,126.8761111,양호,운항부주의,좌초,1,1,1,0,0,0,어선,2.41,가을,10,5
2018/10/09 6:30,태안,영해,36.73333333,125.9833333,양호,운항부주의,침수,1,1,1,0,0,0,어선,1.55,가을,10,6
2018/10/09 6:57,여수,영해,34.36166667,127.7480556,양호,운항부주의,부유물감김,1,20,20,0,0,0,낚시어선,9.77,가을,10,6
2018/10/09 7:23,평택,항계 내,37.16861111,126.5816667,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,1.1,가을,10,7
2018/10/09 8:08,부산,항계 내,35.09527778,129.0391667,양호,관리소홀,화재,1,2,2,0,0,0,예부선,28,가을,10,8
2018/10/09 9:38,통영,영해,34.75527778,128.0611111,양호,운항부주의,추진기이상,1,7,7,0,0,0,낚시어선,3,가을,10,9
2018/10/09 10:40,완도,영해,34.41666667,127.0166667,양호,운항부주의,부유물감김,1,3,3,0,0,0,모터보트,0.32,가을,10,10
2018/10/09 10:45,동해,영해-EEZ,37.50166667,129.7916667,양호,운항부주의,부유물감김,1,340,340,0,0,0,여객선,550,가을,10,10
2018/10/09 11:37,통영,영해,34.82777778,128.2594444,양호,정비불량,기관이상,1,3,3,0,0,0,모터보트,0.3,가을,10,11
2018/10/09 12:07,부산,영해,35.03777778,128.9802778,양호,운항부주의,충돌,2,17,12,5,0,0,낚시어선,2.99,가을,10,12
2018/10/09 13:45,창원,영해,34.99777778,128.5702778,양호,운항부주의,좌초,1,1,1,0,0,0,어선,4.36,가을,10,13
2018/10/09 13:58,부산,항계 내,35.05138889,129.0294444,양호,관리소홀,해양오염,1,0,0,0,0,0,화물선,2789,가을,10,13
2018/10/09 14:00,서귀포,영해-EEZ,32.51666667,125.85,양호,정비불량,기관이상,1,13,13,0,0,0,어선,89,가을,10,14
2018/10/09 14:29,보령,영해,36.41666667,126.46,양호,정비불량,추진기이상,1,2,2,0,0,0,고무보트,0.5,가을,10,14
2018/10/09 15:12,부산,영해,35.14555556,129.1283333,양호,정비불량,기관이상,1,1,1,0,0,0,요트,1.5,가을,10,15
2018/10/09 17:50,창원,협수로,35.05472222,128.59,양호,정비불량,기관이상,1,3,3,0,0,0,어선,1.03,가을,10,17
2018/10/09 21:36,인천,영해,37.33333333,125.9166667,양호,관리소홀,작업 중 인명사상,1,0,0,0,0,1,어선,9.77,가을,10,21
2018/10/10 0:00,속초,항계 내,38.2,128.5833333,양호,운항부주의,좌초,1,11,11,0,0,0,어선,59,가을,10,0
2018/10/10 1:14,통영,영해,34.28333333,128.2833333,양호,운항부주의,충돌,2,32,32,0,0,0,어선,53,가을,10,1
2018/10/10 8:15,포항,영해,36.05,129.4833333,황천5급,연료고갈,운항저해,1,2,2,0,0,0,어선,4.97,가을,10,8
2018/10/10 8:48,군산,항계 내,35.92972222,126.5283333,황천4급,기상악화,좌초,1,11,11,0,0,0,어선,59,가을,10,8
2018/10/10 9:40,통영,협수로,34.87194444,128.4666667,양호,운항부주의,좌초,1,1,1,0,0,0,어선,4.99,가을,10,9
2018/10/10 14:40,서귀포,공해,29.85,126.5666667,양호,정비불량,기관이상,1,9,9,0,0,0,어선,29,가을,10,14
2018/10/10 16:15,통영,영해,34.66111111,128.2375,양호,운항부주의,부유물감김,1,4,4,0,0,0,요트,4.31,가을,10,16
2018/10/10 16:19,포항,영해,35.76666667,129.5833333,황천5급,정비불량,운항저해,1,3,3,0,0,0,낚시어선,8.55,가을,10,16
2018/10/10 17:20,완도,협수로,34.50944444,126.7705556,양호,운항부주의,좌초,1,3,3,0,0,0,어선,1.27,가을,10,17
2018/10/11 5:12,본청,영해,37.05,129.6333333,양호,정비불량,기관이상,1,4,4,0,0,0,어선,9.77,가을,10,5
2018/10/11 5:41,부산,영해,34.86666667,129.1166667,양호,정비불량,기관이상,1,3,3,0,0,0,어선,6.67,가을,10,5
2018/10/11 11:54,통영,영해,34.84361111,128.3836111,양호,정비불량,기관이상,1,2,2,0,0,0,모터보트,4.59,가을,10,11
2018/10/11 12:19,목포,항계 내,34.76111111,126.3188889,양호,관리소홀,운항저해,1,4,4,0,0,0,어선,1.25,가을,10,12
2018/10/11 13:34,보령,영해,36.3275,125.9358333,양호,기타,작업 중 인명사상,1,2,1,1,0,0,어선,24,가을,10,13
2018/10/11 13:36,여수,영해,34.53333333,127.8,양호,운항부주의,부유물감김,1,3,3,0,0,0,요트,4.31,가을,10,13
2018/10/11 14:06,창원,항계 내,35.06416667,128.6436111,양호,정비불량,기관이상,1,1,1,0,0,0,고무보트,0.1,가을,10,14
2018/10/11 15:22,제주,항계 내,33.34777778,126.1791667,양호,관리소홀,침수,1,0,0,0,0,0,어선,3.13,가을,10,15
2018/10/11 17:29,여수,영해,34.18333333,127.75,양호,기타,작업 중 인명사상,1,1,0,0,1,0,어선,9.77,가을,10,17
2018/10/11 17:45,서귀포,영해,33.25305556,126.9877778,양호,운항부주의,충돌,2,16,16,0,0,0,어선,35,가을,10,17
2018/10/11 21:26,완도,영해,34.3525,126.8958333,양호,운항부주의,충돌,2,4,3,0,1,0,어선,1.51,가을,10,21
2018/10/11 22:00,서귀포,영해,33.35583333,127.0230556,양호,정비불량,기관이상,1,3,3,0,0,0,어선,3.07,가을,10,22
2018/10/12 8:22,여수,항계 내,34.67,127.6544444,양호,연료고갈,운항저해,1,2,2,0,0,0,모터보트,3,가을,10,8
2018/10/12 9:53,여수,항계 내,34.70055556,127.7013889,양호,정비불량,기관이상,1,1,1,0,0,0,어선,0.5,가을,10,9
2018/10/12 10:26,통영,영해,34.92666667,128.0591667,양호,정비불량,침수,1,1,1,0,0,0,어선,1.98,가을,10,10
2018/10/12 10:58,부안,영해,35.65833333,126.1113889,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,6.67,가을,10,10
2018/10/12 11:58,여수,항계 내,34.58472222,127.6525,양호,정비불량,기관이상,1,3,3,0,0,0,요트,4.31,가을,10,11
2018/10/12 12:14,여수,영해,34.03638889,127.5216667,양호,정비불량,추진기이상,1,2,2,0,0,0,어선,4.99,가을,10,12
2018/10/12 12:51,부산,항계 내,35.04611111,128.9697222,양호,운항부주의,충돌,2,1,1,0,0,0,어선,196,가을,10,12
2018/10/12 15:28,완도,영해,34.33,126.9319444,양호,관리소홀,운항저해,1,4,4,0,0,0,어선,11,가을,10,15
2018/10/12 16:19,여수,항계 내,34.70027778,127.7680556,양호,정비불량,추진기이상,1,4,4,0,0,0,어선,2.99,가을,10,16
2018/10/13 4:00,제주,영해-EEZ,32.13333333,124.4666667,양호,정비불량,추진기이상,1,12,12,0,0,0,어선,69,가을,10,4
2018/10/13 5:20,속초,영해,37.98333333,129.05,양호,운항부주의,충돌,2,14,14,0,0,0,어선,35,가을,10,5
2018/10/13 6:30,서귀포,영해,33.48333333,126.9333333,양호,운항부주의,충돌,2,7,7,0,0,0,어선,6,가을,10,6
2018/10/13 6:40,통영,영해,34.325,128.7433333,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,7.93,가을,10,6
2018/10/13 7:15,보령,영해,36.37333333,126.4541667,양호,정비불량,기관이상,1,9,9,0,0,0,낚시어선,3,가을,10,7
2018/10/13 11:00,보령,영해,36.405,126.4555556,양호,운항부주의,좌초,1,12,12,0,0,0,낚시어선,4.99,가을,10,11
2018/10/13 11:14,보령,영해,36.21583333,126.5141667,양호,운항부주의,좌초,1,9,9,0,0,0,낚시어선,3.97,가을,10,11
2018/10/13 11:32,창원,영해,35.025,128.7513889,양호,정비불량,기관이상,1,6,6,0,0,0,모터보트,2.9,가을,10,11
2018/10/13 14:27,태안,영해,36.66527778,126.1944444,양호,운항부주의,기관이상,1,12,12,0,0,0,낚시어선,9.77,가을,10,14
2018/10/13 14:45,군산,영해,35.83333333,126.4333333,양호,정비불량,추진기이상,1,2,2,0,0,0,모터보트,0.2,가을,10,14
2018/10/13 15:24,통영,영해,34.565,128.2863889,양호,운항부주의,부유물감김,1,22,22,0,0,0,낚시어선,9.77,가을,10,15
2018/10/13 15:27,목포,항계 내,34.78333333,126.3333333,양호,운항부주의,충돌,2,13,12,1,0,0,어선,38,가을,10,15
2018/10/13 16:30,평택,영해,37.15416667,126.5855556,양호,정비불량,기관이상,1,8,8,0,0,0,모터보트,4.13,가을,10,16
2018/10/13 16:52,군산,항계 내,35.83333333,126.4666667,양호,정비불량,운항저해,1,3,3,0,0,0,고무보트,0.5,가을,10,16
2018/10/13 17:40,군산,영해,35.83333333,126.4333333,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,0.4,가을,10,17
2018/10/13 17:52,목포,영해,35.26666667,126.2333333,양호,연료고갈,운항저해,1,1,1,0,0,0,어선,7.93,가을,10,17
2018/10/13 18:43,포항,영해-EEZ,35.78333333,129.8,황천5급,운항부주의,충돌,2,25,25,0,0,0,화물선,16766,가을,10,18
2018/10/13 20:00,통영,영해,34.23333333,128.6,양호,정비불량,키손상,1,7,7,0,0,0,어선,40,가을,10,20
2018/10/13 22:35,제주,영해-EEZ,32.73333333,125.3,양호,정비불량,부유물감김,1,8,8,0,0,0,어선,29,가을,10,22
2018/10/14 1:45,목포,영해,34.75,124.8166667,양호,기타,작업 중 인명사상,1,2,1,1,0,0,어선,29,가을,10,1
2018/10/14 6:27,목포,영해-EEZ,34.66666667,124.8,양호,정비불량,기관이상,1,11,11,0,0,0,어선,42,가을,10,6
2018/10/14 9:27,완도,영해,34.18666667,127.1152778,양호,정비불량,기관이상,1,18,18,0,0,0,낚시어선,9.77,가을,10,9
2018/10/14 13:24,동해,영해,37.72111111,129.005,양호,정비불량,기관이상,1,1,1,0,0,0,어선,3.09,가을,10,13
2018/10/14 14:07,평택,영해,37.12666667,126.3608333,양호,기타,침수,1,2,2,0,0,0,모터보트,2.3,가을,10,14
2018/10/14 14:44,부안,영해,35.5675,126.3722222,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.41,가을,10,14
2018/10/14 16:11,울산,항계 내,35.4925,129.4013889,양호,관리소홀,해양오염,1,0,0,0,0,0,유조선,87,가을,10,16
2018/10/14 16:20,완도,영해,34.34305556,126.7505556,양호,연료고갈,운항저해,1,1,1,0,0,0,어선,1.18,가을,10,16
2018/10/14 16:26,보령,영해,36.45027778,126.4647222,양호,정비불량,추진기이상,1,3,3,0,0,0,고무보트,0.7,가을,10,16
2018/10/14 18:12,부산,항계 내,35.16277778,129.1358333,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,14,가을,10,18
2018/10/14 20:22,여수,영해,34.01138889,127.6441667,양호,정비불량,기관이상,1,13,13,0,0,0,낚시어선,9.77,가을,10,20
2018/10/15 0:55,태안,영해,36.63833333,126.1741667,양호,운항부주의,충돌,2,5,5,0,0,0,예부선,4000,가을,10,0
2018/10/15 9:43,여수,항계 내,34.48194444,127.4472222,양호,관리소홀,침수,1,0,0,0,0,0,어선,4.98,가을,10,9
2018/10/15 10:25,부안,영해,35.61694444,126.285,양호,관리소홀,추진기이상,1,2,2,0,0,0,어선,4.99,가을,10,10
2018/10/15 10:54,완도,영해,34.43944444,126.9911111,양호,관리소홀,추진기이상,1,2,2,0,0,0,어선,1.72,가을,10,10
2018/10/15 11:13,보령,영해,36.20166667,126.4877778,양호,정비불량,기관이상,1,28,14,14,0,0,낚시어선,7.93,가을,10,11
2018/10/15 11:19,군산,항계 내,35.96861111,126.5222222,양호,정비불량,추진기이상,1,3,3,0,0,0,모터보트,1,가을,10,11
2018/10/15 16:29,서귀포,영해,33.25,126.8333333,양호,운항부주의,부유물감김,1,3,3,0,0,0,어선,4.99,가을,10,16
2018/10/15 17:16,목포,영해,34.22833333,125.8936111,양호,정비불량,기관이상,1,2,2,0,0,0,어선,1.2,가을,10,17
