Weather,latitude,longitude,Ship_Type,Accident_Type
양호,36.34083333,126.4963889,모터보트,기관이상
양호,37.00194444,126.4536111,어선,침수
양호,35.36138889,129.3725,어선,침수
양호,37.26666667,126.3333333,모터보트,기관이상
양호,33.23333333,126.8166667,어선,부유물감김
양호,34.98166667,126.1975,화물선,기관이상
황천5급,36.9,131.4333333,어선,기관이상
양호,36.08194444,129.4316667,어선,기관이상
양호,35.0875,129.0280556,어선,침수
양호,36.60416667,129.8591667,어선,충돌
양호,36.60416667,129.8591667,어선,충돌
양호,34.76555556,128.4572222,어선,충돌
양호,34.76555556,128.4572222,어선,충돌
양호,37.22527778,129.3663889,어선,기관이상
양호,35.08277778,126.1577778,어선,운항저해
양호,34.80888889,128.5577778,모터보트,기관이상
양호,35.61694444,129.4575,어선,충돌
양호,35.61694444,129.4575,어선,충돌
풍랑주의보,36.42111111,126.4894444,모터보트,운항저해
양호,35.08194444,128.7175,어선,충돌
양호,35.08194444,128.7175,유도선,충돌
양호,34.97777778,128.9805556,어선,충돌
양호,34.97777778,128.9805556,어선,충돌
양호,34.79666667,128.8716667,어선,부유물감김
양호,35.46027778,129.3933333,예부선,화재
양호,33.4,126.2166667,어선,화재
양호,35.05138889,128.6383333,어선,운항저해
양호,35.05138889,128.6383333,어선,운항저해
양호,34.5,127.7505556,어선,운항저해
양호,34.71694444,127.6972222,모터보트,기관이상
황천6급,36.03333333,129.6166667,어선,충돌
황천6급,36.03333333,129.6166667,화물선,충돌
양호,34.96055556,128.7177778,어선,운항저해
양호,37.76333333,128.9791667,어선,침수
양호,35.05472222,128.6722222,어선,부유물감김
양호,34.23333333,126.4333333,어선,부유물감김
양호,35.0825,128.7105556,모터보트,운항저해
양호,37.29527778,129.3019444,모터보트,기관이상
양호,35.37472222,129.3613889,어선,기관이상
양호,37.37527778,125.8025,어선,인명사상
양호,35.04083333,128.6747222,모터보트,기관이상
양호,37.11138889,126.5313889,모터보트,부유물감김
양호,37.11138889,126.5313889,모터보트,부유물감김
양호,37.11138889,126.5313889,요트,부유물감김
풍랑주의보,33.08333333,125.2166667,어선,인명사상
양호,36.2,129.6,어선,부유물감김
황천5급,33.51666667,125.5166667,기타,부유물감김
양호,37.27666667,126.2925,모터보트,기관이상
양호,34.835,128.095,어선,운항저해
양호,34.92555556,128.9630556,어선,충돌
양호,34.92555556,128.9630556,어선,충돌
양호,34.95638889,128.7369444,어선,기관이상
양호,33.55,126.6333333,모터보트,기관이상
양호,34.65666667,126.2380556,예부선,기관이상
양호,34.61388889,127.6208333,어선,부유물감김
양호,34.98722222,128.5680556,모터보트,운항저해
황천4급,33.53333333,126.85,어선,기관이상
양호,34.86194444,126.1569444,어선,침수
저시정,35.5975,126.2575,어선,운항저해
양호,34.82611111,128.3977778,여객선,운항저해
양호,34.96694444,128.5855556,기타,운항저해
양호,34.96694444,128.5855556,기타,운항저해
양호,35.09055556,129.1005556,예부선,운항저해
양호,35.09055556,129.1005556,예부선,운항저해
양호,35.09055556,129.1005556,예부선,운항저해
양호,35.14055556,128.6755556,어선,부유물감김
양호,34.43805556,127.2202778,어선,운항저해
양호,37.8,130.1666667,어선,기관이상
양호,35.03416667,129.1055556,어선,기관이상
황천5급,34.75527778,128.8161111,어선,인명사상
양호,34.62472222,127.6311111,모터보트,침몰
양호,34.77388889,126.4011111,여객선,기관이상
황천6급,36.05,129.5833333,고무보트,운항저해
양호,35.01527778,128.7758333,어선,운항저해
양호,34.975,126.2686111,관공선,기관이상
양호,34.88666667,128.0544444,어선,기관이상
양호,33.56666667,126.75,요트,기관이상
양호,36.08333333,129.5666667,어선,충돌
양호,36.08333333,129.5666667,예부선,충돌
양호,34.86722222,128.4658333,모터보트,운항저해
양호,36.71638889,126.1555556,모터보트,운항저해
양호,35.03972222,126.2019444,어선,기관이상
양호,34.12055556,126.6555556,모터보트,기관이상
양호,34.76583333,126.2927778,어선,기관이상
양호,35.34305556,126.0819444,어선,부유물감김
양호,35.69083333,126.2141667,어선,부유물감김
양호,37.08916667,126.6930556,어선,기관이상
양호,34.33444444,127.3188889,화물선,충돌
양호,34.33444444,127.3188889,어선,충돌
양호,37.88583333,128.8305556,어선,침수
양호,34.87416667,128.315,어선,운항저해
양호,37.61388889,125.7102778,예부선,운항저해
양호,38.05,134.45,어선,기관이상
양호,33.23333333,126.5986111,어선,운항저해
양호,37.28861111,129.3138889,어선,운항저해
양호,34.29583333,126.7711111,어선,충돌
양호,34.29583333,126.7711111,어선,충돌
양호,34.88388889,128.9566667,고무보트,충돌
양호,34.88388889,128.9566667,어선,충돌
양호,34.84166667,126.2233333,어선,기관이상
양호,38.17611111,128.6358333,어선,부유물감김
양호,34.73583333,128.3555556,어선,기관이상
양호,35.15055556,129.1494444,모터보트,기관이상
양호,34.56083333,127.7475,어선,기관이상
양호,34.62,127.8680556,어선,기관이상
양호,34.82527778,128.4613889,모터보트,운항저해
양호,34.82527778,128.4613889,모터보트,운항저해
양호,34.61666667,127.7169444,모터보트,기관이상
양호,35.67027778,126.1113889,어선,부유물감김
양호,34.96305556,128.9566667,어선,기관이상
양호,34.96555556,128.7194444,어선,기관이상
양호,36.03916667,129.4,어선,기관이상
풍랑주의보,37.42666667,125.525,어선,기관이상
양호,34.44972222,127.0991667,어선,기관이상
양호,34.28333333,126.8261111,모터보트,기관이상
양호,37.40888889,126.5780556,모터보트,기관이상
양호,34.85833333,128.0630556,어선,운항저해
풍랑주의보,36.2,129.6333333,화물선,화재
양호,34.38944444,126.7486111,어선,운항저해
양호,34.19361111,127.1186111,어선,운항저해
양호,37.57305556,126.7294444,모터보트,운항저해
풍랑주의보,37.51833333,129.6438889,어선,기관이상
풍랑주의보,36.71666667,131.2333333,어선,기관이상
양호,34.45805556,126.0955556,어선,운항저해
풍랑주의보,37.35777778,126.6175,예부선,침몰
양호,37.45916667,126.5980556,어선,화재
양호,37.45916667,126.5980556,어선,화재
양호,37.45916667,126.5980556,어선,화재
양호,34.82861111,126.3827778,어선,침수
풍랑주의보,34.78333333,124.2833333,어선,침수
풍랑주의보,33.33333333,125.35,어선,화재
양호,34.83222222,128.4047222,어선,운항저해
양호,35.65,131.8666667,어선,부유물감김
양호,34.64555556,128.2616667,어선,부유물감김
양호,33.2375,126.56,어선,운항저해
양호,34.99083333,128.5402778,요트,부유물감김
양호,37.05638889,126.4605556,예부선,침몰
양호,37.88888889,128.8322222,어선,부유물감김
양호,34.83416667,128.3619444,어선,운항저해
양호,34.72027778,127.7255556,어선,기관이상
양호,36.31861111,126.4880556,모터보트,기관이상
양호,35.4825,129.4286111,어선,기관이상
양호,35.85,126.4294444,고무보트,기관이상
양호,37.17694444,126.6155556,어선,화재
양호,33.9,126.3166667,어선,부유물감김
양호,34.67416667,128.5188889,어선,부유물감김
양호,35.29194444,129.4752778,어선,부유물감김
양호,33.1,125.55,어선,부유물감김
양호,34.72527778,127.7094444,어선,침수
양호,34.54666667,128.0883333,어선,전복
양호,37.45,129.2,모터보트,기관이상
양호,37.76666667,133.7666667,어선,부유물감김
양호,34.73111111,128.4297222,어선,부유물감김
양호,34.73972222,128.4044444,어선,충돌
양호,34.73972222,128.4044444,어선,충돌
양호,32.86666667,124.8166667,어선,부유물감김
양호,34.38333333,125.4,어선,부유물감김
양호,34.06555556,128.7294444,어선,기관이상
양호,36.96,125.7786111,어선,부유물감김
양호,34.93333333,128.9477778,어선,충돌
양호,34.93333333,128.9477778,어선,충돌
양호,34.73666667,127.7419444,기타,충돌
양호,34.73666667,127.7419444,어선,충돌
양호,36.76666667,132.6666667,어선,기관이상
양호,34.97777778,124.9805556,어선,기관이상
양호,34.41166667,125.31,어선,부유물감김
양호,33.2725,126.6586111,모터보트,침수
양호,34.54388889,128.3530556,어선,부유물감김
양호,36.66722222,125.8583333,모터보트,운항저해
양호,33.51666667,126.5333333,여객선,충돌
양호,33.51666667,126.5333333,화물선,충돌
양호,36.52027778,126.4305556,모터보트,기관이상
양호,34.29111111,126.5955556,어선,기관이상
양호,33.58333333,126.7166667,어선,기관이상
양호,37.42944444,126.3858333,모터보트,기관이상
양호,34.61083333,127.7236111,모터보트,운항저해
양호,34.92305556,128.0241667,어선,기관이상
양호,34.6525,127.8016667,모터보트,기관이상
양호,37.43166667,126.5930556,모터보트,기관이상
양호,35.07861111,128.7069444,어선,부유물감김
양호,35.85111111,126.3719444,모터보트,부유물감김
양호,34.72722222,127.74,기타,침수
양호,37.80916667,128.9138889,모터보트,기관이상
양호,37.48333333,125.6666667,어선,기관이상
양호,35.87527778,126.4980556,고무보트,기관이상
양호,35.14888889,128.59,모터보트,기관이상
양호,34.69472222,127.9727778,어선,침수
풍랑주의보,33.95,126.3333333,어선,기관이상
양호,35.13972222,129.1244444,요트,부유물감김
양호,34.69,128.0347222,고무보트,기관이상
풍랑주의보,35.085,126.0666667,여객선,운항저해
양호,36.08388889,129.4308333,어선,기관이상
풍랑주의보,35.19138889,125.9116667,어선,운항저해
풍랑주의보,33.45,124.8333333,어선,부유물감김
풍랑주의보,33.33333333,127.15,어선,기관이상
풍랑주의보,35.79222222,126.4047222,어선,전복
풍랑경보,32.58333333,126.0166667,어선,침수
풍랑경보,38.16305556,128.6091667,어선,전복
풍랑주의보,34.78472222,126.4027778,어선,충돌
양호,34.71222222,128.4375,어선,기관이상
풍랑주의보,34.78555556,126.3861111,어선,충돌
풍랑주의보,34.78555556,126.3861111,어선,충돌
황천5급,35.91666667,126.5166667,어선,운항저해
양호,34.58333333,127.7077778,예부선,충돌
양호,34.58333333,127.7077778,어선,충돌
양호,34.77972222,126.3580556,관공선,기관이상
양호,34.96333333,127.7566667,어선,충돌
양호,34.66333333,125.3952778,어선,운항저해
양호,35.15083333,126.2752778,어선,부유물감김
양호,34.69333333,128.2066667,어선,인명사상
풍랑주의보,33.66666667,126.5833333,어선,인명사상
양호,35.05666667,128.7788889,모터보트,기관이상
양호,35.16777778,128.5994444,어선,부유물감김
양호,34.64027778,128.3813889,어선,부유물감김
풍랑주의보,32.48055556,126.15,어선,기관이상
양호,37.22972222,129.3441667,어선,화재
양호,34.70777778,128.0458333,어선,침몰
양호,34.95055556,128.01,예부선,기관이상
양호,35.93305556,126.5277778,어선,운항저해
양호,35.93305556,126.5277778,어선,운항저해
양호,37.45194444,126.6094444,화물선,화재
양호,35.01333333,128.6619444,어선,부유물감김
양호,34.5225,127.1,어선,기관이상
양호,34.53833333,127.1172222,어선,전복
양호,37.2,125.8830556,어선,인명사상
풍랑주의보,36.01666667,129.6833333,어선,부유물감김
양호,35.03,128.6308333,예부선,부유물감김
양호,34.39111111,127.1555556,고무보트,기관이상
양호,34,126.3333333,어선,전복
양호,35.06611111,128.8655556,모터보트,기관이상
황천4급,35.75,131.6666667,어선,인명사상
양호,33.62833333,126.5894444,어선,인명사상
양호,37.18138889,126.6377778,어선,기관이상
양호,34.77416667,128.3908333,유도선,부유물감김
양호,33.5,126.3833333,어선,운항저해
양호,34.21333333,125.8727778,어선,기관이상
양호,35.21972222,129.7311111,어선,인명사상
양호,36.66944444,126.1305556,어선,운항저해
양호,35.03416667,125.6577778,예부선,부유물감김
양호,37.45416667,129.2819444,어선,부유물감김
양호,34.52416667,127.1241667,어선,충돌
양호,34.52416667,127.1241667,어선,충돌
양호,37.26444444,129.3636111,어선,기관이상
양호,34.67722222,128.7675,어선,운항저해
양호,35.01472222,128.5688889,어선,운항저해
양호,35.95,129.6666667,어선,기관이상
양호,34.97527778,128.9927778,어선,부유물감김
양호,34.71722222,127.695,요트,운항저해
양호,34.44194444,127.3738889,어선,기관이상
양호,34.675,128.2186111,유조선,운항저해
양호,34.71333333,128.6430556,어선,부유물감김
양호,38.44611111,128.4541667,어선,인명사상
양호,33.55,126.45,어선,기관이상
양호,36.09416667,126.0141667,어선,침수
양호,34,126.3333333,어선,부유물감김
양호,32.9,125.9666667,어선,부유물감김
양호,31.01666667,129.4166667,어선,기관이상
양호,34.42222222,128.2697222,어선,기관이상
양호,36.97055556,125.7558333,어선,부유물감김
양호,35.05,125.5833333,어선,충돌
양호,35.05,125.5833333,어선,충돌
양호,32.85,125.8666667,어선,기관이상
양호,37.48333333,129.1166667,예부선,화재
양호,33.93333333,126.2666667,어선,기관이상
양호,34.93805556,126.1458333,어선,운항저해
양호,34.50222222,127.1288889,어선,충돌
양호,34.50222222,127.1288889,어선,충돌
황천6급,36.16666667,129.6166667,어선,기관이상
양호,34.08333333,127.9166667,어선,인명사상
양호,35.28305556,129.3666667,어선,화재
양호,35.57944444,126.3186111,예부선,부유물감김
양호,35.57944444,126.3186111,예부선,부유물감김
양호,36.52583333,129.4725,어선,전복
양호,34.79861111,128.7005556,고무보트,기관이상
양호,34.62666667,128.8433333,어선,부유물감김
양호,34.965,128.7202778,요트,부유물감김
양호,38.46666667,133.0333333,어선,부유물감김
양호,35.09055556,128.6713889,어선,충돌
양호,35.09055556,128.6713889,예부선,충돌
양호,35.09055556,128.6713889,예부선,충돌
양호,34.33472222,126.7491667,어선,충돌
양호,34.19055556,127.0786111,어선,기관이상
양호,38.1775,128.6369444,어선,부유물감김
양호,35.24527778,125.4233333,어선,기관이상
양호,36.03333333,129.6,예부선,기관이상
